cmp1_mn_or_mw,cmp2_mn_or_mw,cmp3_mn_or_mw,cmp4_mn_or_mw,value,property,unit,"Temperature, K",cmp_ids,cmp_mole_fractions,cmp_mws
299817.3973,,,,-6.618899366,log Conductivity,S/cm,358.15,"[294.0, 335.0]","[0.975637359, 0.024362641]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.014400202,log Conductivity,S/cm,358.15,"[294.0, 335.0]","[0.983674931, 0.016325069]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.609699143,log Conductivity,S/cm,358.15,"[294.0, 335.0]","[0.987655296, 0.012344704]","[102.0278603, 94.01892283]"
150000.0,,,,-7.396100331,log Conductivity,S/cm,308.15,"[87.0, 151.0]","[0.545454545, 0.454545455]","[53.0227153, 155.9680291]"
150000.0,,,,-6.82839932,log Conductivity,S/cm,318.15,"[87.0, 151.0]","[0.545454545, 0.454545455]","[53.0227153, 155.9680291]"
150000.0,,,,-6.149200043,log Conductivity,S/cm,328.15,"[87.0, 151.0]","[0.545454545, 0.454545455]","[53.0227153, 155.9680291]"
150000.0,,,,-5.743700879,log Conductivity,S/cm,338.15,"[87.0, 151.0]","[0.545454545, 0.454545455]","[53.0227153, 155.9680291]"
150000.0,,,,-5.398999894,log Conductivity,S/cm,348.15,"[87.0, 151.0]","[0.545454545, 0.454545455]","[53.0227153, 155.9680291]"
150000.0,,,,-5.074600233,log Conductivity,S/cm,358.15,"[87.0, 151.0]","[0.545454545, 0.454545455]","[53.0227153, 155.9680291]"
150000.0,,,,-4.800900598,log Conductivity,S/cm,368.15,"[87.0, 151.0]","[0.545454545, 0.454545455]","[53.0227153, 155.9680291]"
150000.0,,,,-4.506900407,log Conductivity,S/cm,378.15,"[87.0, 151.0]","[0.545454545, 0.454545455]","[53.0227153, 155.9680291]"
150000.0,,,,-8.318599551,log Conductivity,S/cm,338.15,"[87.0, 151.0]","[0.666666667, 0.333333333]","[53.0227153, 155.9680291]"
150000.0,,,,-7.487299598,log Conductivity,S/cm,348.15,"[87.0, 151.0]","[0.666666667, 0.333333333]","[53.0227153, 155.9680291]"
150000.0,,,,-6.848700648,log Conductivity,S/cm,358.15,"[87.0, 151.0]","[0.666666667, 0.333333333]","[53.0227153, 155.9680291]"
150000.0,,,,-6.321499831,log Conductivity,S/cm,368.15,"[87.0, 151.0]","[0.666666667, 0.333333333]","[53.0227153, 155.9680291]"
150000.0,,,,-5.875499036,log Conductivity,S/cm,378.15,"[87.0, 151.0]","[0.666666667, 0.333333333]","[53.0227153, 155.9680291]"
150000.0,,,,-5.439500364,log Conductivity,S/cm,388.15,"[87.0, 151.0]","[0.666666667, 0.333333333]","[53.0227153, 155.9680291]"
150000.0,,,,-9.768301089,log Conductivity,S/cm,368.15,"[87.0, 151.0]","[0.923076923, 0.076923077]","[53.0227153, 155.9680291]"
150000.0,,,,-9.484400325,log Conductivity,S/cm,378.15,"[87.0, 151.0]","[0.923076923, 0.076923077]","[53.0227153, 155.9680291]"
150000.0,,,,-8.784899359,log Conductivity,S/cm,388.15,"[87.0, 151.0]","[0.923076923, 0.076923077]","[53.0227153, 155.9680291]"
150000.0,,,,-8.237499991,log Conductivity,S/cm,398.15,"[87.0, 151.0]","[0.923076923, 0.076923077]","[53.0227153, 155.9680291]"
50000.0,,,,-10.89370029,log Conductivity,S/cm,363.15,"[24.0, 151.0]","[0.908963789, 0.091036211]","[61.98849398, 155.9680291]"
50000.0,,,,-10.89700064,log Conductivity,S/cm,353.15,"[24.0, 151.0]","[0.908963789, 0.091036211]","[61.98849398, 155.9680291]"
50000.0,,,,-10.91249898,log Conductivity,S/cm,343.15,"[24.0, 151.0]","[0.908963789, 0.091036211]","[61.98849398, 155.9680291]"
50000.0,,,,-10.92519818,log Conductivity,S/cm,333.15,"[24.0, 151.0]","[0.908963789, 0.091036211]","[61.98849398, 155.9680291]"
50000.0,,,,-10.93770012,log Conductivity,S/cm,323.15,"[24.0, 151.0]","[0.908963789, 0.091036211]","[61.98849398, 155.9680291]"
50000.0,,,,-10.96270102,log Conductivity,S/cm,313.15,"[24.0, 151.0]","[0.908963789, 0.091036211]","[61.98849398, 155.9680291]"
50000.0,,,,-9.193499852,log Conductivity,S/cm,363.15,"[24.0, 151.0]","[0.882193278, 0.117806722]","[61.98849398, 155.9680291]"
50000.0,,,,-9.233900345,log Conductivity,S/cm,353.15,"[24.0, 151.0]","[0.882193278, 0.117806722]","[61.98849398, 155.9680291]"
50000.0,,,,-9.258800324,log Conductivity,S/cm,343.15,"[24.0, 151.0]","[0.882193278, 0.117806722]","[61.98849398, 155.9680291]"
50000.0,,,,-9.308500336,log Conductivity,S/cm,333.15,"[24.0, 151.0]","[0.882193278, 0.117806722]","[61.98849398, 155.9680291]"
50000.0,,,,-9.367399991,log Conductivity,S/cm,323.15,"[24.0, 151.0]","[0.882193278, 0.117806722]","[61.98849398, 155.9680291]"
50000.0,,,,-9.367600415,log Conductivity,S/cm,313.15,"[24.0, 151.0]","[0.882193278, 0.117806722]","[61.98849398, 155.9680291]"
50000.0,,,,-10.83800048,log Conductivity,S/cm,363.15,"[24.0, 151.0]","[0.853466399, 0.146533601]","[61.98849398, 155.9680291]"
50000.0,,,,-10.83820091,log Conductivity,S/cm,353.15,"[24.0, 151.0]","[0.853466399, 0.146533601]","[61.98849398, 155.9680291]"
50000.0,,,,-10.85079937,log Conductivity,S/cm,343.15,"[24.0, 151.0]","[0.853466399, 0.146533601]","[61.98849398, 155.9680291]"
50000.0,,,,-10.85710082,log Conductivity,S/cm,333.15,"[24.0, 151.0]","[0.853466399, 0.146533601]","[61.98849398, 155.9680291]"
50000.0,,,,-10.8696984,log Conductivity,S/cm,323.15,"[24.0, 151.0]","[0.853466399, 0.146533601]","[61.98849398, 155.9680291]"
50000.0,,,,-10.85140043,log Conductivity,S/cm,313.15,"[24.0, 151.0]","[0.853466399, 0.146533601]","[61.98849398, 155.9680291]"
50000.0,,,,-11.55129368,log Conductivity,S/cm,298.15,"[24.0, 151.0]","[0.979350379, 0.020649621]","[61.98849398, 155.9680291]"
50000.0,,,,-11.05749589,log Conductivity,S/cm,298.15,"[24.0, 151.0]","[0.957384136, 0.042615864]","[61.98849398, 155.9680291]"
50000.0,,,,-11.13430394,log Conductivity,S/cm,298.15,"[24.0, 151.0]","[0.933971201, 0.066028799]","[61.98849398, 155.9680291]"
50000.0,,,,-11.13667714,log Conductivity,S/cm,298.15,"[24.0, 151.0]","[0.908963789, 0.091036211]","[61.98849398, 155.9680291]"
50000.0,,,,-9.48945499,log Conductivity,S/cm,298.15,"[24.0, 151.0]","[0.882193278, 0.117806722]","[61.98849398, 155.9680291]"
50000.0,,,,-10.31605287,log Conductivity,S/cm,298.15,"[24.0, 151.0]","[0.853466399, 0.146533601]","[61.98849398, 155.9680291]"
50000.0,,,,-10.11182051,log Conductivity,S/cm,298.15,"[24.0, 151.0]","[0.822560563, 0.177439437]","[61.98849398, 155.9680291]"
10000.0,,,,-4.501689446,log Conductivity,S/cm,377.15,"[110.0, 22.0]","[0.983862245, 0.016137755]","[172.0697251, 105.9645157]"
10000.0,,,,-4.596879479,log Conductivity,S/cm,366.15,"[110.0, 22.0]","[0.983862245, 0.016137755]","[172.0697251, 105.9645157]"
10000.0,,,,-4.705533774,log Conductivity,S/cm,355.15,"[110.0, 22.0]","[0.983862245, 0.016137755]","[172.0697251, 105.9645157]"
10000.0,,,,-4.863279433,log Conductivity,S/cm,344.15,"[110.0, 22.0]","[0.983862245, 0.016137755]","[172.0697251, 105.9645157]"
10000.0,,,,-5.038578906,log Conductivity,S/cm,333.15,"[110.0, 22.0]","[0.983862245, 0.016137755]","[172.0697251, 105.9645157]"
10000.0,,,,-5.226945307,log Conductivity,S/cm,325.15,"[110.0, 22.0]","[0.983862245, 0.016137755]","[172.0697251, 105.9645157]"
10000.0,,,,-5.958607315,log Conductivity,S/cm,313.15,"[110.0, 22.0]","[0.983862245, 0.016137755]","[172.0697251, 105.9645157]"
10000.0,,,,-6.407823243,log Conductivity,S/cm,303.15,"[110.0, 22.0]","[0.983862245, 0.016137755]","[172.0697251, 105.9645157]"
10000.0,,,,-6.906578315,log Conductivity,S/cm,288.15,"[110.0, 22.0]","[0.983862245, 0.016137755]","[172.0697251, 105.9645157]"
10000.0,,,,-3.527243551,log Conductivity,S/cm,377.15,"[110.0, 22.0]","[0.952179684, 0.047820316]","[172.0697251, 105.9645157]"
10000.0,,,,-3.634512015,log Conductivity,S/cm,366.15,"[110.0, 22.0]","[0.952179684, 0.047820316]","[172.0697251, 105.9645157]"
10000.0,,,,-3.769551079,log Conductivity,S/cm,355.15,"[110.0, 22.0]","[0.952179684, 0.047820316]","[172.0697251, 105.9645157]"
10000.0,,,,-3.928117993,log Conductivity,S/cm,344.15,"[110.0, 22.0]","[0.952179684, 0.047820316]","[172.0697251, 105.9645157]"
10000.0,,,,-4.118045029,log Conductivity,S/cm,333.15,"[110.0, 22.0]","[0.952179684, 0.047820316]","[172.0697251, 105.9645157]"
10000.0,,,,-4.28567024,log Conductivity,S/cm,325.15,"[110.0, 22.0]","[0.952179684, 0.047820316]","[172.0697251, 105.9645157]"
10000.0,,,,-5.193820026,log Conductivity,S/cm,313.15,"[110.0, 22.0]","[0.952179684, 0.047820316]","[172.0697251, 105.9645157]"
10000.0,,,,-5.826813732,log Conductivity,S/cm,303.15,"[110.0, 22.0]","[0.952179684, 0.047820316]","[172.0697251, 105.9645157]"
10000.0,,,,-6.585026652,log Conductivity,S/cm,288.15,"[110.0, 22.0]","[0.952179684, 0.047820316]","[172.0697251, 105.9645157]"
10000.0,,,,-3.050122296,log Conductivity,S/cm,377.15,"[110.0, 22.0]","[0.921263806, 0.078736194]","[172.0697251, 105.9645157]"
10000.0,,,,-3.170053304,log Conductivity,S/cm,366.15,"[110.0, 22.0]","[0.921263806, 0.078736194]","[172.0697251, 105.9645157]"
10000.0,,,,-3.308034897,log Conductivity,S/cm,355.15,"[110.0, 22.0]","[0.921263806, 0.078736194]","[172.0697251, 105.9645157]"
10000.0,,,,-3.500312917,log Conductivity,S/cm,344.15,"[110.0, 22.0]","[0.921263806, 0.078736194]","[172.0697251, 105.9645157]"
10000.0,,,,-3.701146924,log Conductivity,S/cm,333.15,"[110.0, 22.0]","[0.921263806, 0.078736194]","[172.0697251, 105.9645157]"
10000.0,,,,-3.882728704,log Conductivity,S/cm,325.15,"[110.0, 22.0]","[0.921263806, 0.078736194]","[172.0697251, 105.9645157]"
10000.0,,,,-4.886056648,log Conductivity,S/cm,313.15,"[110.0, 22.0]","[0.921263806, 0.078736194]","[172.0697251, 105.9645157]"
10000.0,,,,-5.621602099,log Conductivity,S/cm,303.15,"[110.0, 22.0]","[0.921263806, 0.078736194]","[172.0697251, 105.9645157]"
10000.0,,,,-6.428291168,log Conductivity,S/cm,288.15,"[110.0, 22.0]","[0.921263806, 0.078736194]","[172.0697251, 105.9645157]"
10000.0,,,,-2.721246399,log Conductivity,S/cm,374.15,"[110.0, 22.0]","[0.847151082, 0.152848918]","[172.0697251, 105.9645157]"
10000.0,,,,-2.869666232,log Conductivity,S/cm,365.15,"[110.0, 22.0]","[0.847151082, 0.152848918]","[172.0697251, 105.9645157]"
10000.0,,,,-3.065501549,log Conductivity,S/cm,354.15,"[110.0, 22.0]","[0.847151082, 0.152848918]","[172.0697251, 105.9645157]"
10000.0,,,,-3.2644011,log Conductivity,S/cm,343.15,"[110.0, 22.0]","[0.847151082, 0.152848918]","[172.0697251, 105.9645157]"
10000.0,,,,-3.534617149,log Conductivity,S/cm,333.15,"[110.0, 22.0]","[0.847151082, 0.152848918]","[172.0697251, 105.9645157]"
10000.0,,,,-3.821023053,log Conductivity,S/cm,322.15,"[110.0, 22.0]","[0.847151082, 0.152848918]","[172.0697251, 105.9645157]"
10000.0,,,,-4.281498311,log Conductivity,S/cm,313.15,"[110.0, 22.0]","[0.847151082, 0.152848918]","[172.0697251, 105.9645157]"
10000.0,,,,-4.627087997,log Conductivity,S/cm,303.15,"[110.0, 22.0]","[0.847151082, 0.152848918]","[172.0697251, 105.9645157]"
10000.0,,,,-4.978810701,log Conductivity,S/cm,293.15,"[110.0, 22.0]","[0.847151082, 0.152848918]","[172.0697251, 105.9645157]"
10000.0,,,,-2.632644079,log Conductivity,S/cm,374.15,"[110.0, 22.0]","[0.777266201, 0.222733799]","[172.0697251, 105.9645157]"
10000.0,,,,-2.815308569,log Conductivity,S/cm,365.15,"[110.0, 22.0]","[0.777266201, 0.222733799]","[172.0697251, 105.9645157]"
10000.0,,,,-3.063486258,log Conductivity,S/cm,354.15,"[110.0, 22.0]","[0.777266201, 0.222733799]","[172.0697251, 105.9645157]"
10000.0,,,,-3.303643611,log Conductivity,S/cm,343.15,"[110.0, 22.0]","[0.777266201, 0.222733799]","[172.0697251, 105.9645157]"
10000.0,,,,-3.586700236,log Conductivity,S/cm,333.15,"[110.0, 22.0]","[0.777266201, 0.222733799]","[172.0697251, 105.9645157]"
10000.0,,,,-3.954677021,log Conductivity,S/cm,323.15,"[110.0, 22.0]","[0.777266201, 0.222733799]","[172.0697251, 105.9645157]"
10000.0,,,,-4.319664487,log Conductivity,S/cm,313.15,"[110.0, 22.0]","[0.777266201, 0.222733799]","[172.0697251, 105.9645157]"
10000.0,,,,-4.853871964,log Conductivity,S/cm,303.15,"[110.0, 22.0]","[0.777266201, 0.222733799]","[172.0697251, 105.9645157]"
10000.0,,,,-5.307153081,log Conductivity,S/cm,293.15,"[110.0, 22.0]","[0.777266201, 0.222733799]","[172.0697251, 105.9645157]"
10000.0,,,,-2.681936665,log Conductivity,S/cm,374.15,"[110.0, 22.0]","[0.711257423, 0.288742577]","[172.0697251, 105.9645157]"
10000.0,,,,-2.896196279,log Conductivity,S/cm,365.15,"[110.0, 22.0]","[0.711257423, 0.288742577]","[172.0697251, 105.9645157]"
10000.0,,,,-3.184422252,log Conductivity,S/cm,354.15,"[110.0, 22.0]","[0.711257423, 0.288742577]","[172.0697251, 105.9645157]"
10000.0,,,,-3.46470588,log Conductivity,S/cm,343.15,"[110.0, 22.0]","[0.711257423, 0.288742577]","[172.0697251, 105.9645157]"
10000.0,,,,-3.801342913,log Conductivity,S/cm,333.15,"[110.0, 22.0]","[0.711257423, 0.288742577]","[172.0697251, 105.9645157]"
10000.0,,,,-4.252588192,log Conductivity,S/cm,323.15,"[110.0, 22.0]","[0.711257423, 0.288742577]","[172.0697251, 105.9645157]"
10000.0,,,,-4.725842151,log Conductivity,S/cm,313.15,"[110.0, 22.0]","[0.711257423, 0.288742577]","[172.0697251, 105.9645157]"
10000.0,,,,-5.377785977,log Conductivity,S/cm,303.15,"[110.0, 22.0]","[0.711257423, 0.288742577]","[172.0697251, 105.9645157]"
10000.0,,,,-6.056505484,log Conductivity,S/cm,293.15,"[110.0, 22.0]","[0.711257423, 0.288742577]","[172.0697251, 105.9645157]"
10000.0,,,,-2.869666232,log Conductivity,S/cm,374.15,"[110.0, 22.0]","[0.589646052, 0.410353948]","[172.0697251, 105.9645157]"
10000.0,,,,-3.088309841,log Conductivity,S/cm,365.15,"[110.0, 22.0]","[0.589646052, 0.410353948]","[172.0697251, 105.9645157]"
10000.0,,,,-3.468521083,log Conductivity,S/cm,354.15,"[110.0, 22.0]","[0.589646052, 0.410353948]","[172.0697251, 105.9645157]"
10000.0,,,,-3.869666232,log Conductivity,S/cm,343.15,"[110.0, 22.0]","[0.589646052, 0.410353948]","[172.0697251, 105.9645157]"
10000.0,,,,-4.369572125,log Conductivity,S/cm,333.15,"[110.0, 22.0]","[0.589646052, 0.410353948]","[172.0697251, 105.9645157]"
10000.0,,,,-4.978810701,log Conductivity,S/cm,323.15,"[110.0, 22.0]","[0.589646052, 0.410353948]","[172.0697251, 105.9645157]"
10000.0,,,,-5.684029655,log Conductivity,S/cm,313.15,"[110.0, 22.0]","[0.589646052, 0.410353948]","[172.0697251, 105.9645157]"
10000.0,,,,-6.37161107,log Conductivity,S/cm,303.15,"[110.0, 22.0]","[0.589646052, 0.410353948]","[172.0697251, 105.9645157]"
10000.0,,,,-6.709965389,log Conductivity,S/cm,293.15,"[110.0, 22.0]","[0.589646052, 0.410353948]","[172.0697251, 105.9645157]"
10000.0,,,,-3.519993057,log Conductivity,S/cm,377.15,"[110.0, 22.0]","[0.952179684, 0.047820316]","[172.0697251, 105.9645157]"
10000.0,,,,-3.627087997,log Conductivity,S/cm,366.15,"[110.0, 22.0]","[0.952179684, 0.047820316]","[172.0697251, 105.9645157]"
10000.0,,,,-3.772113295,log Conductivity,S/cm,355.15,"[110.0, 22.0]","[0.952179684, 0.047820316]","[172.0697251, 105.9645157]"
10000.0,,,,-3.935542011,log Conductivity,S/cm,344.15,"[110.0, 22.0]","[0.952179684, 0.047820316]","[172.0697251, 105.9645157]"
10000.0,,,,-4.121478204,log Conductivity,S/cm,333.15,"[110.0, 22.0]","[0.952179684, 0.047820316]","[172.0697251, 105.9645157]"
10000.0,,,,-4.283996656,log Conductivity,S/cm,325.15,"[110.0, 22.0]","[0.952179684, 0.047820316]","[172.0697251, 105.9645157]"
10000.0,,,,-5.194499142,log Conductivity,S/cm,313.15,"[110.0, 22.0]","[0.952179684, 0.047820316]","[172.0697251, 105.9645157]"
10000.0,,,,-5.826813732,log Conductivity,S/cm,303.15,"[110.0, 22.0]","[0.952179684, 0.047820316]","[172.0697251, 105.9645157]"
10000.0,,,,-6.585026652,log Conductivity,S/cm,288.15,"[110.0, 22.0]","[0.952179684, 0.047820316]","[172.0697251, 105.9645157]"
12000.0,,,,-3.552841969,log Conductivity,S/cm,377.15,"[189.0, 22.0]","[0.944819309, 0.055180691]","[200.1010252, 105.9645157]"
12000.0,,,,-3.659555885,log Conductivity,S/cm,365.15,"[189.0, 22.0]","[0.944819309, 0.055180691]","[200.1010252, 105.9645157]"
12000.0,,,,-3.759450752,log Conductivity,S/cm,355.15,"[189.0, 22.0]","[0.944819309, 0.055180691]","[200.1010252, 105.9645157]"
12000.0,,,,-3.903089987,log Conductivity,S/cm,344.15,"[189.0, 22.0]","[0.944819309, 0.055180691]","[200.1010252, 105.9645157]"
12000.0,,,,-4.07109231,log Conductivity,S/cm,333.15,"[189.0, 22.0]","[0.944819309, 0.055180691]","[200.1010252, 105.9645157]"
12000.0,,,,-4.22475374,log Conductivity,S/cm,325.15,"[189.0, 22.0]","[0.944819309, 0.055180691]","[200.1010252, 105.9645157]"
12000.0,,,,-5.106238238,log Conductivity,S/cm,313.15,"[189.0, 22.0]","[0.944819309, 0.055180691]","[200.1010252, 105.9645157]"
12000.0,,,,-5.935542011,log Conductivity,S/cm,303.15,"[189.0, 22.0]","[0.944819309, 0.055180691]","[200.1010252, 105.9645157]"
12000.0,,,,-6.903089987,log Conductivity,S/cm,288.15,"[189.0, 22.0]","[0.944819309, 0.055180691]","[200.1010252, 105.9645157]"
38000.0,,,,-3.76700389,log Conductivity,S/cm,376.15,"[401.0, 22.0]","[0.937571852, 0.062428148]","[228.1323253, 105.9645157]"
38000.0,,,,-3.850780887,log Conductivity,S/cm,365.15,"[401.0, 22.0]","[0.937571852, 0.062428148]","[228.1323253, 105.9645157]"
38000.0,,,,-3.93930216,log Conductivity,S/cm,354.15,"[401.0, 22.0]","[0.937571852, 0.062428148]","[228.1323253, 105.9645157]"
38000.0,,,,-4.056011125,log Conductivity,S/cm,344.15,"[401.0, 22.0]","[0.937571852, 0.062428148]","[228.1323253, 105.9645157]"
38000.0,,,,-4.191114133,log Conductivity,S/cm,333.15,"[401.0, 22.0]","[0.937571852, 0.062428148]","[228.1323253, 105.9645157]"
38000.0,,,,-5.211124884,log Conductivity,S/cm,325.15,"[401.0, 22.0]","[0.937571852, 0.062428148]","[228.1323253, 105.9645157]"
38000.0,,,,-5.821023053,log Conductivity,S/cm,313.15,"[401.0, 22.0]","[0.937571852, 0.062428148]","[228.1323253, 105.9645157]"
38000.0,,,,-6.13430394,log Conductivity,S/cm,304.15,"[401.0, 22.0]","[0.937571852, 0.062428148]","[228.1323253, 105.9645157]"
38000.0,,,,-7.051587034,log Conductivity,S/cm,289.15,"[401.0, 22.0]","[0.937571852, 0.062428148]","[228.1323253, 105.9645157]"
65000.0,,,,-4.131355562,log Conductivity,S/cm,377.15,"[251.0, 22.0]","[0.967780739, 0.032219261]","[114.0642458, 105.9645157]"
65000.0,,,,-4.22184875,log Conductivity,S/cm,366.15,"[251.0, 22.0]","[0.967780739, 0.032219261]","[114.0642458, 105.9645157]"
65000.0,,,,-4.331614083,log Conductivity,S/cm,355.15,"[251.0, 22.0]","[0.967780739, 0.032219261]","[114.0642458, 105.9645157]"
65000.0,,,,-4.455931956,log Conductivity,S/cm,344.15,"[251.0, 22.0]","[0.967780739, 0.032219261]","[114.0642458, 105.9645157]"
65000.0,,,,-4.603800653,log Conductivity,S/cm,333.15,"[251.0, 22.0]","[0.967780739, 0.032219261]","[114.0642458, 105.9645157]"
65000.0,,,,-5.299296283,log Conductivity,S/cm,323.15,"[251.0, 22.0]","[0.967780739, 0.032219261]","[114.0642458, 105.9645157]"
65000.0,,,,-5.585026652,log Conductivity,S/cm,314.15,"[251.0, 22.0]","[0.967780739, 0.032219261]","[114.0642458, 105.9645157]"
65000.0,,,,-6.046240308,log Conductivity,S/cm,304.15,"[251.0, 22.0]","[0.967780739, 0.032219261]","[114.0642458, 105.9645157]"
65000.0,,,,-6.269217724,log Conductivity,S/cm,293.15,"[251.0, 22.0]","[0.967780739, 0.032219261]","[114.0642458, 105.9645157]"
10000.0,,,,-3.052566278,log Conductivity,S/cm,377.15,"[110.0, 22.0]","[0.921263806, 0.078736194]","[172.0697251, 105.9645157]"
10000.0,,,,-3.172630727,log Conductivity,S/cm,366.15,"[110.0, 22.0]","[0.921263806, 0.078736194]","[172.0697251, 105.9645157]"
10000.0,,,,-3.305394801,log Conductivity,S/cm,355.15,"[110.0, 22.0]","[0.921263806, 0.078736194]","[172.0697251, 105.9645157]"
10000.0,,,,-3.507239611,log Conductivity,S/cm,344.15,"[110.0, 22.0]","[0.921263806, 0.078736194]","[172.0697251, 105.9645157]"
10000.0,,,,-3.707743929,log Conductivity,S/cm,333.15,"[110.0, 22.0]","[0.921263806, 0.078736194]","[172.0697251, 105.9645157]"
10000.0,,,,-3.886056648,log Conductivity,S/cm,325.15,"[110.0, 22.0]","[0.921263806, 0.078736194]","[172.0697251, 105.9645157]"
10000.0,,,,-4.88941029,log Conductivity,S/cm,313.15,"[110.0, 22.0]","[0.921263806, 0.078736194]","[172.0697251, 105.9645157]"
10000.0,,,,-5.623423043,log Conductivity,S/cm,303.15,"[110.0, 22.0]","[0.921263806, 0.078736194]","[172.0697251, 105.9645157]"
10000.0,,,,-6.432973634,log Conductivity,S/cm,288.15,"[110.0, 22.0]","[0.921263806, 0.078736194]","[172.0697251, 105.9645157]"
12000.0,,,,-3.119758224,log Conductivity,S/cm,376.15,"[189.0, 22.0]","[0.909596729, 0.090403271]","[200.1010252, 105.9645157]"
12000.0,,,,-3.231361899,log Conductivity,S/cm,366.15,"[189.0, 22.0]","[0.909596729, 0.090403271]","[200.1010252, 105.9645157]"
12000.0,,,,-3.349692477,log Conductivity,S/cm,355.15,"[189.0, 22.0]","[0.909596729, 0.090403271]","[200.1010252, 105.9645157]"
12000.0,,,,-3.488116639,log Conductivity,S/cm,344.15,"[189.0, 22.0]","[0.909596729, 0.090403271]","[200.1010252, 105.9645157]"
12000.0,,,,-3.663540266,log Conductivity,S/cm,333.15,"[189.0, 22.0]","[0.909596729, 0.090403271]","[200.1010252, 105.9645157]"
12000.0,,,,-3.823908741,log Conductivity,S/cm,325.15,"[189.0, 22.0]","[0.909596729, 0.090403271]","[200.1010252, 105.9645157]"
12000.0,,,,-4.899629455,log Conductivity,S/cm,313.15,"[189.0, 22.0]","[0.909596729, 0.090403271]","[200.1010252, 105.9645157]"
12000.0,,,,-6.05207638,log Conductivity,S/cm,303.15,"[189.0, 22.0]","[0.909596729, 0.090403271]","[200.1010252, 105.9645157]"
12000.0,,,,-6.804100348,log Conductivity,S/cm,288.15,"[189.0, 22.0]","[0.909596729, 0.090403271]","[200.1010252, 105.9645157]"
38000.0,,,,-3.260427656,log Conductivity,S/cm,376.15,"[401.0, 22.0]","[0.898221464, 0.101778536]","[228.1323253, 105.9645157]"
