value,T,Train_Test_Label,property,unit,cmp_ids,cmp_mole_fractions
0.1731,312.15,train,Log viscosity,cP,"[1025.0, 507.0]","[0.9, 0.1]"
1.1492,313.15,train,Log viscosity,cP,"[1025.0, 529.0]","[0.15, 0.85]"
1.0756,313.15,train,Log viscosity,cP,"[1025.0, 529.0]","[0.25, 0.75]"
0.9887,313.15,train,Log viscosity,cP,"[1025.0, 529.0]","[0.35, 0.65]"
0.8864,313.15,train,Log viscosity,cP,"[1025.0, 529.0]","[0.45, 0.55]"
0.7651,313.15,train,Log viscosity,cP,"[1025.0, 529.0]","[0.55, 0.45]"
0.6223,313.15,train,Log viscosity,cP,"[1025.0, 529.0]","[0.65, 0.35]"
0.4577,313.15,train,Log viscosity,cP,"[1025.0, 529.0]","[0.75, 0.25]"
0.2715,313.15,train,Log viscosity,cP,"[1025.0, 529.0]","[0.85, 0.15]"
0.0315,313.15,train,Log viscosity,cP,"[1025.0, 529.0]","[0.95, 0.05]"
1.6455,308.15,train,Log viscosity,cP,"[1025.0, 534.0]","[0.15, 0.85]"
1.5688,308.15,train,Log viscosity,cP,"[1025.0, 534.0]","[0.25, 0.75]"
1.4856,308.15,train,Log viscosity,cP,"[1025.0, 534.0]","[0.34, 0.66]"
1.3634,308.15,train,Log viscosity,cP,"[1025.0, 534.0]","[0.45, 0.55]"
1.2283,308.15,train,Log viscosity,cP,"[1025.0, 534.0]","[0.55, 0.45]"
1.0627,308.15,train,Log viscosity,cP,"[1025.0, 534.0]","[0.65, 0.35]"
0.8537,308.15,train,Log viscosity,cP,"[1025.0, 534.0]","[0.75, 0.25]"
0.5758,308.15,train,Log viscosity,cP,"[1025.0, 534.0]","[0.85, 0.15]"
0.1697,308.15,train,Log viscosity,cP,"[1025.0, 534.0]","[0.95, 0.05]"
1.4319,303.15,train,Log viscosity,cP,"[1025.0, 538.0]","[0.14, 0.86]"
1.3604,303.15,train,Log viscosity,cP,"[1025.0, 538.0]","[0.24, 0.76]"
1.2757,303.15,train,Log viscosity,cP,"[1025.0, 538.0]","[0.34, 0.66]"
1.1761,303.15,train,Log viscosity,cP,"[1025.0, 538.0]","[0.44, 0.56]"
1.0594,303.15,train,Log viscosity,cP,"[1025.0, 538.0]","[0.54, 0.46]"
0.9213,303.15,train,Log viscosity,cP,"[1025.0, 538.0]","[0.64, 0.36]"
0.7538,303.15,train,Log viscosity,cP,"[1025.0, 538.0]","[0.74, 0.26]"
0.5395,303.15,train,Log viscosity,cP,"[1025.0, 538.0]","[0.84, 0.16]"
0.2284,303.15,train,Log viscosity,cP,"[1025.0, 538.0]","[0.94, 0.06]"
0.0104,308.15,train,Log viscosity,cP,"[1025.0, 538.0]","[0.97, 0.03]"
0.0938,298.16,train,Log viscosity,cP,[1603.0],"[0.0, 1.0]"
0.1342,298.16,train,Log viscosity,cP,"[1025.0, 1603.0]","[0.1, 0.9]"
0.1918,298.16,train,Log viscosity,cP,"[1025.0, 1603.0]","[0.2, 0.8]"
0.2552,298.16,train,Log viscosity,cP,"[1025.0, 1603.0]","[0.3, 0.7]"
0.3239,298.16,train,Log viscosity,cP,"[1025.0, 1603.0]","[0.4, 0.6]"
0.3973,298.16,train,Log viscosity,cP,"[1025.0, 1603.0]","[0.5, 0.5]"
0.4726,298.16,train,Log viscosity,cP,"[1025.0, 1603.0]","[0.6, 0.4]"
0.5536,298.16,train,Log viscosity,cP,"[1025.0, 1603.0]","[0.7, 0.3]"
0.5922,298.16,train,Log viscosity,cP,"[1025.0, 1603.0]","[0.8, 0.2]"
0.5089,298.16,train,Log viscosity,cP,"[1025.0, 1603.0]","[0.9, 0.1]"
0.593,298.15,train,Log viscosity,cP,"[1025.0, 623.0]","[0.1, 0.9]"
0.626,298.15,train,Log viscosity,cP,"[1025.0, 623.0]","[0.2, 0.8]"
0.6874,298.15,train,Log viscosity,cP,[1144.0],"[0.0, 1.0]"
0.6314,298.15,train,Log viscosity,cP,"[1025.0, 1144.0]","[0.1, 0.9]"
0.6089,298.15,train,Log viscosity,cP,"[1025.0, 1144.0]","[0.2, 0.8]"
0.6026,298.15,train,Log viscosity,cP,"[1025.0, 1144.0]","[0.3, 0.7]"
0.2382,313.0,train,Log viscosity,cP,"[1025.0, 641.0]","[0.1, 0.9]"
0.263,309.8,train,Log viscosity,cP,"[1025.0, 641.0]","[0.2, 0.8]"
0.3001,308.2,train,Log viscosity,cP,"[1025.0, 641.0]","[0.3, 0.7]"
0.3196,309.0,train,Log viscosity,cP,"[1025.0, 641.0]","[0.4, 0.6]"
0.341,309.0,train,Log viscosity,cP,"[1025.0, 641.0]","[0.5, 0.5]"
0.3619,309.0,train,Log viscosity,cP,"[1025.0, 641.0]","[0.6, 0.4]"
0.3174,313.0,train,Log viscosity,cP,"[1025.0, 641.0]","[0.7, 0.3]"
0.2627,313.0,train,Log viscosity,cP,"[1025.0, 641.0]","[0.8, 0.2]"
0.127,313.0,train,Log viscosity,cP,"[1025.0, 641.0]","[0.9, 0.1]"
0.0895,304.0,train,Log viscosity,cP,"[1025.0, 641.0]","[0.97, 0.03]"
0.6821,298.15,test,Log viscosity,cP,[658.0],"[0.0, 1.0]"
0.6016,298.15,train,Log viscosity,cP,"[1025.0, 658.0]","[0.1, 0.9]"
0.5687,298.15,train,Log viscosity,cP,"[1025.0, 658.0]","[0.2, 0.8]"
0.5613,298.15,train,Log viscosity,cP,"[1025.0, 658.0]","[0.3, 0.7]"
1.469,308.15,train,Log viscosity,cP,"[1025.0, 661.0]","[0.05, 0.95]"
1.4111,308.15,train,Log viscosity,cP,"[1025.0, 661.0]","[0.15, 0.85]"
1.342,308.15,train,Log viscosity,cP,"[1025.0, 661.0]","[0.25, 0.75]"
1.2626,308.15,train,Log viscosity,cP,"[1025.0, 661.0]","[0.35, 0.65]"
1.1731,308.15,train,Log viscosity,cP,"[1025.0, 661.0]","[0.45, 0.55]"
1.072,308.15,train,Log viscosity,cP,"[1025.0, 661.0]","[0.55, 0.45]"
0.9537,308.15,train,Log viscosity,cP,"[1025.0, 661.0]","[0.65, 0.35]"
0.8047,308.15,train,Log viscosity,cP,"[1025.0, 661.0]","[0.75, 0.25]"
0.5929,308.15,train,Log viscosity,cP,"[1025.0, 661.0]","[0.85, 0.15]"
0.2253,308.15,train,Log viscosity,cP,"[1025.0, 661.0]","[0.95, 0.05]"
0.5012,298.15,train,Log viscosity,cP,"[1025.0, 691.0]","[0.1, 0.9]"
0.4919,298.15,train,Log viscosity,cP,"[1025.0, 691.0]","[0.2, 0.8]"
0.5149,308.15,train,Log viscosity,cP,"[1025.0, 804.0]","[0.1, 0.9]"
0.5082,308.15,train,Log viscosity,cP,"[1025.0, 804.0]","[0.2, 0.8]"
0.3864,308.15,train,Log viscosity,cP,"[1025.0, 804.0]","[0.3, 0.7]"
0.418,308.15,train,Log viscosity,cP,"[1025.0, 815.0]","[0.1, 0.9]"
0.414,308.15,train,Log viscosity,cP,"[1025.0, 815.0]","[0.2, 0.8]"
1.0212,313.15,train,Log viscosity,cP,"[1025.0, 829.0]","[0.62, 0.38]"
0.3075,308.15,train,Log viscosity,cP,"[1025.0, 830.0]","[0.1, 0.9]"
0.3081,308.15,train,Log viscosity,cP,"[1025.0, 830.0]","[0.2, 0.8]"
-0.2984,313.15,test,Log viscosity,cP,"[1025.0, 840.0]","[0.02, 0.98]"
0.3593,308.15,test,Log viscosity,cP,"[1025.0, 847.0]","[0.1, 0.9]"
0.3703,308.15,test,Log viscosity,cP,"[1025.0, 847.0]","[0.2, 0.8]"
0.3775,308.15,test,Log viscosity,cP,"[1025.0, 847.0]","[0.3, 0.7]"
0.3936,308.15,test,Log viscosity,cP,"[1025.0, 847.0]","[0.4, 0.6]"
0.4197,308.15,test,Log viscosity,cP,"[1025.0, 847.0]","[0.5, 0.5]"
0.4532,308.15,test,Log viscosity,cP,"[1025.0, 847.0]","[0.6, 0.4]"
0.4705,308.15,test,Log viscosity,cP,"[1025.0, 847.0]","[0.7, 0.3]"
0.4593,308.15,test,Log viscosity,cP,"[1025.0, 847.0]","[0.8, 0.2]"
0.3462,308.15,test,Log viscosity,cP,"[1025.0, 847.0]","[0.9, 0.1]"
0.3432,298.16,train,Log viscosity,cP,[1604.0],"[0.0, 1.0]"
0.392,298.16,train,Log viscosity,cP,"[1025.0, 1604.0]","[0.1, 0.9]"
0.4418,298.16,train,Log viscosity,cP,"[1025.0, 1604.0]","[0.2, 0.8]"
0.4916,298.16,train,Log viscosity,cP,"[1025.0, 1604.0]","[0.3, 0.7]"
0.5448,298.16,train,Log viscosity,cP,"[1025.0, 1604.0]","[0.4, 0.6]"
0.6016,298.16,train,Log viscosity,cP,"[1025.0, 1604.0]","[0.5, 0.5]"
0.6536,298.16,train,Log viscosity,cP,"[1025.0, 1604.0]","[0.6, 0.4]"
0.6896,298.16,train,Log viscosity,cP,"[1025.0, 1604.0]","[0.7, 0.3]"
0.6835,298.16,train,Log viscosity,cP,"[1025.0, 1604.0]","[0.8, 0.2]"
0.5281,298.16,train,Log viscosity,cP,"[1025.0, 1604.0]","[0.9, 0.1]"
0.0565,298.16,train,Log viscosity,cP,[885.0],"[0.0, 1.0]"
0.0888,298.16,train,Log viscosity,cP,"[1025.0, 885.0]","[0.1, 0.9]"
0.1393,298.16,train,Log viscosity,cP,"[1025.0, 885.0]","[0.2, 0.8]"
0.2014,298.16,train,Log viscosity,cP,"[1025.0, 885.0]","[0.3, 0.7]"
0.2717,298.16,train,Log viscosity,cP,"[1025.0, 885.0]","[0.4, 0.6]"
0.3467,298.16,train,Log viscosity,cP,"[1025.0, 885.0]","[0.5, 0.5]"
0.414,298.16,train,Log viscosity,cP,"[1025.0, 885.0]","[0.6, 0.4]"
0.467,298.16,train,Log viscosity,cP,"[1025.0, 885.0]","[0.7, 0.3]"
0.4718,298.16,train,Log viscosity,cP,"[1025.0, 885.0]","[0.8, 0.2]"
0.1301,318.15,train,Log viscosity,cP,"[1025.0, 889.0]","[0.94, 0.06]"
0.9074,313.15,train,Log viscosity,cP,"[1025.0, 891.0]","[0.1, 0.9]"
0.975,313.15,train,Log viscosity,cP,"[1025.0, 891.0]","[0.2, 0.8]"
1.033,313.15,train,Log viscosity,cP,"[1025.0, 891.0]","[0.3, 0.7]"
1.0337,313.15,train,Log viscosity,cP,"[1025.0, 891.0]","[0.3547, 0.6453]"
1.0631,313.15,train,Log viscosity,cP,"[1025.0, 891.0]","[0.4, 0.6]"
1.0567,313.15,train,Log viscosity,cP,"[1025.0, 891.0]","[0.5, 0.5]"
1.0463,313.15,train,Log viscosity,cP,"[1025.0, 891.0]","[0.55, 0.45]"
1.0396,313.15,train,Log viscosity,cP,"[1025.0, 891.0]","[0.6, 0.4]"
0.942,313.15,train,Log viscosity,cP,"[1025.0, 891.0]","[0.7, 0.3]"
0.7428,313.15,train,Log viscosity,cP,"[1025.0, 891.0]","[0.8, 0.2]"
0.3794,313.15,train,Log viscosity,cP,"[1025.0, 891.0]","[0.9, 0.1]"
-0.0203,312.15,train,Log viscosity,cP,"[1025.0, 893.0]","[0.1, 0.9]"
0.1173,298.2,train,Log viscosity,cP,"[1025.0, 893.0]","[0.14, 0.86]"
0.0165,312.15,train,Log viscosity,cP,"[1025.0, 893.0]","[0.2, 0.8]"
0.1523,298.2,train,Log viscosity,cP,"[1025.0, 893.0]","[0.24, 0.76]"
0.0954,312.15,train,Log viscosity,cP,"[1025.0, 893.0]","[0.3, 0.7]"
0.211,298.2,train,Log viscosity,cP,"[1025.0, 893.0]","[0.34, 0.66]"
0.1079,312.15,train,Log viscosity,cP,"[1025.0, 893.0]","[0.4, 0.6]"
0.251,298.2,train,Log viscosity,cP,"[1025.0, 893.0]","[0.44, 0.56]"
0.1429,312.15,train,Log viscosity,cP,"[1025.0, 893.0]","[0.5, 0.5]"
0.262,298.2,train,Log viscosity,cP,"[1025.0, 893.0]","[0.54, 0.46]"
0.1626,312.15,train,Log viscosity,cP,"[1025.0, 893.0]","[0.6, 0.4]"
0.3289,298.2,train,Log viscosity,cP,"[1025.0, 893.0]","[0.64, 0.36]"
0.1621,312.15,train,Log viscosity,cP,"[1025.0, 893.0]","[0.7, 0.3]"
0.3656,298.2,train,Log viscosity,cP,"[1025.0, 893.0]","[0.74, 0.26]"
0.2041,312.15,train,Log viscosity,cP,"[1025.0, 893.0]","[0.8, 0.2]"
0.1104,312.15,train,Log viscosity,cP,"[1025.0, 893.0]","[0.9, 0.1]"
-0.0872,318.15,train,Log viscosity,cP,"[1025.0, 893.0]","[0.9412, 0.0587]"
0.0087,303.15,train,Log viscosity,cP,"[1025.0, 893.0]","[0.9584, 0.0416]"
-0.3588,298.15,train,Log viscosity,cP,"[1025.0, 910.0]","[0.03, 0.97]"
-0.416,318.15,train,Log viscosity,cP,"[1025.0, 910.0]","[0.12, 0.88]"
0.2226,303.15,train,Log viscosity,cP,"[1025.0, 913.0]","[0.1, 0.9]"
0.2768,303.15,train,Log viscosity,cP,"[1025.0, 913.0]","[0.2, 0.8]"
0.3224,303.15,train,Log viscosity,cP,"[1025.0, 913.0]","[0.3, 0.7]"
0.3651,303.15,train,Log viscosity,cP,"[1025.0, 913.0]","[0.4, 0.6]"
0.4062,303.15,train,Log viscosity,cP,"[1025.0, 913.0]","[0.5, 0.5]"
0.4419,303.15,train,Log viscosity,cP,"[1025.0, 913.0]","[0.6, 0.4]"
0.461,303.15,train,Log viscosity,cP,"[1025.0, 913.0]","[0.7, 0.3]"
0.4461,303.15,train,Log viscosity,cP,"[1025.0, 913.0]","[0.8, 0.2]"
0.3289,303.15,train,Log viscosity,cP,"[1025.0, 913.0]","[0.9, 0.1]"
-0.0757,303.15,train,Log viscosity,cP,"[1025.0, 925.0]","[0.1, 0.9]"
-0.0186,303.15,train,Log viscosity,cP,"[1025.0, 925.0]","[0.2, 0.8]"
0.0515,303.15,train,Log viscosity,cP,"[1025.0, 925.0]","[0.3, 0.7]"
0.1311,303.15,train,Log viscosity,cP,"[1025.0, 925.0]","[0.4, 0.6]"
0.2152,303.15,train,Log viscosity,cP,"[1025.0, 925.0]","[0.5, 0.5]"
0.288,303.15,train,Log viscosity,cP,"[1025.0, 925.0]","[0.6, 0.4]"
0.3291,303.15,train,Log viscosity,cP,"[1025.0, 925.0]","[0.7, 0.3]"
0.306,303.15,train,Log viscosity,cP,"[1025.0, 925.0]","[0.8, 0.2]"
0.1817,303.15,train,Log viscosity,cP,"[1025.0, 925.0]","[0.9, 0.1]"
1.2409,298.15,train,Log viscosity,cP,"[1025.0, 933.0]","[0.82, 0.18]"
0.5584,309.4,train,Log viscosity,cP,"[1025.0, 933.0]","[0.91, 0.09]"
0.1587,313.15,train,Log viscosity,cP,"[1025.0, 934.0]","[0.15, 0.85]"
0.1945,313.15,train,Log viscosity,cP,"[1025.0, 934.0]","[0.25, 0.75]"
0.2535,313.15,train,Log viscosity,cP,"[1025.0, 934.0]","[0.35, 0.65]"
0.3548,313.15,train,Log viscosity,cP,"[1025.0, 934.0]","[0.45, 0.55]"
0.4621,313.15,train,Log viscosity,cP,"[1025.0, 934.0]","[0.55, 0.45]"
0.5313,313.15,train,Log viscosity,cP,"[1025.0, 934.0]","[0.65, 0.35]"
0.5226,313.15,train,Log viscosity,cP,"[1025.0, 934.0]","[0.75, 0.25]"
0.3902,313.15,train,Log viscosity,cP,"[1025.0, 934.0]","[0.85, 0.15]"
0.0435,313.15,train,Log viscosity,cP,"[1025.0, 934.0]","[0.95, 0.05]"
0.8785,310.65,train,Log viscosity,cP,"[1025.0, 940.0]","[0.1, 0.9]"
0.9362,310.65,train,Log viscosity,cP,"[1025.0, 940.0]","[0.2, 0.8]"
0.9863,310.65,train,Log viscosity,cP,"[1025.0, 940.0]","[0.3, 0.7]"
1.035,310.65,train,Log viscosity,cP,"[1025.0, 940.0]","[0.4, 0.6]"
1.0668,310.65,train,Log viscosity,cP,"[1025.0, 940.0]","[0.5, 0.5]"
0.9912,313.15,train,Log viscosity,cP,"[1025.0, 940.0]","[0.51, 0.49]"
1.02,310.65,train,Log viscosity,cP,"[1025.0, 940.0]","[0.6, 0.4]"
0.9344,310.65,train,Log viscosity,cP,"[1025.0, 940.0]","[0.7, 0.3]"
0.7216,310.65,train,Log viscosity,cP,"[1025.0, 940.0]","[0.8, 0.2]"
0.3773,310.65,train,Log viscosity,cP,"[1025.0, 940.0]","[0.9, 0.1]"
-0.3393,311.4833333333333,train,Log viscosity,cP,[942.0],"[0.0, 1.0]"
-0.2522,311.4833333333333,train,Log viscosity,cP,"[1025.0, 942.0]","[0.1, 0.9]"
-0.1793,311.4833333333333,train,Log viscosity,cP,"[1025.0, 942.0]","[0.2, 0.8]"
-0.1108,311.4833333333333,train,Log viscosity,cP,"[1025.0, 942.0]","[0.3, 0.7]"
-0.0507,311.4833333333333,train,Log viscosity,cP,"[1025.0, 942.0]","[0.4, 0.6]"
-0.0063,311.4833333333333,train,Log viscosity,cP,"[1025.0, 942.0]","[0.5, 0.5]"
0.0306,311.4833333333333,train,Log viscosity,cP,"[1025.0, 942.0]","[0.6, 0.4]"
0.0546,311.4833333333333,train,Log viscosity,cP,"[1025.0, 942.0]","[0.7, 0.3]"
0.045,311.4833333333333,train,Log viscosity,cP,"[1025.0, 942.0]","[0.8, 0.2]"
-0.0199,311.4833333333333,train,Log viscosity,cP,"[1025.0, 942.0]","[0.9, 0.1]"
-0.0248,308.15,train,Log viscosity,cP,"[1025.0, 942.0]","[0.9412, 0.0587]"
-0.1656,311.4833333333333,test,Log viscosity,cP,[1025.0],"[1.0, 0.0]"
0.1911,303.15,train,Log viscosity,cP,"[1025.0, 956.0]","[0.1, 0.9]"
0.2187,303.15,train,Log viscosity,cP,"[1025.0, 956.0]","[0.2, 0.8]"
0.2625,303.15,train,Log viscosity,cP,"[1025.0, 956.0]","[0.3, 0.7]"
0.3048,303.15,train,Log viscosity,cP,"[1025.0, 956.0]","[0.4, 0.6]"
0.3384,303.15,train,Log viscosity,cP,"[1025.0, 956.0]","[0.5, 0.5]"
0.3691,303.15,train,Log viscosity,cP,"[1025.0, 956.0]","[0.6, 0.4]"
0.3811,303.15,train,Log viscosity,cP,"[1025.0, 956.0]","[0.7, 0.3]"
0.3523,303.15,train,Log viscosity,cP,"[1025.0, 956.0]","[0.8, 0.2]"
0.2307,303.15,train,Log viscosity,cP,"[1025.0, 956.0]","[0.9, 0.1]"
-0.239,298.0,test,Log viscosity,cP,"[1025.0, 957.0]","[0.32, 0.68]"
-0.1629,298.0,test,Log viscosity,cP,"[1025.0, 957.0]","[0.42, 0.58]"
-0.0659,298.0,test,Log viscosity,cP,"[1025.0, 957.0]","[0.52, 0.48]"
0.0496,298.0,test,Log viscosity,cP,"[1025.0, 957.0]","[0.62, 0.38]"
0.2066,313.15,train,Log viscosity,cP,"[1025.0, 970.0]","[0.1, 0.9]"
0.2371,313.15,train,Log viscosity,cP,"[1025.0, 970.0]","[0.2, 0.8]"
0.2727,313.15,train,Log viscosity,cP,"[1025.0, 970.0]","[0.3, 0.7]"
0.3164,313.15,train,Log viscosity,cP,"[1025.0, 970.0]","[0.4, 0.6]"
0.3608,313.15,train,Log viscosity,cP,"[1025.0, 970.0]","[0.5, 0.5]"
0.3884,313.15,train,Log viscosity,cP,"[1025.0, 970.0]","[0.6, 0.4]"
0.3793,313.15,train,Log viscosity,cP,"[1025.0, 970.0]","[0.7, 0.3]"
0.2945,313.15,train,Log viscosity,cP,"[1025.0, 970.0]","[0.8, 0.2]"
0.1108,313.15,train,Log viscosity,cP,"[1025.0, 970.0]","[0.9, 0.1]"
-0.04,313.15,train,Log viscosity,cP,"[1025.0, 987.0]","[0.46, 0.54]"
0.9412,313.15,train,Log viscosity,cP,"[1025.0, 1019.0]","[0.46, 0.54]"
0.5485,298.15,train,Log viscosity,cP,"[1025.0, 1019.0]","[0.84, 0.16]"
0.3109,313.15,train,Log viscosity,cP,"[1025.0, 1019.0]","[0.86, 0.14]"
0.2363,298.15,train,Log viscosity,cP,"[1025.0, 1019.0]","[0.94, 0.06]"
0.163,309.4,train,Log viscosity,cP,[1028.0],"[0.0, 1.0]"
0.1474,309.4,train,Log viscosity,cP,"[1025.0, 1028.0]","[0.1, 0.9]"
0.15,309.4,train,Log viscosity,cP,"[1025.0, 1028.0]","[0.2, 0.8]"
0.1541,309.4,train,Log viscosity,cP,"[1025.0, 1028.0]","[0.3, 0.7]"
0.159,309.4,train,Log viscosity,cP,"[1025.0, 1028.0]","[0.4, 0.6]"
0.1631,309.4,train,Log viscosity,cP,"[1025.0, 1028.0]","[0.5, 0.5]"
0.1641,309.4,train,Log viscosity,cP,"[1025.0, 1028.0]","[0.6, 0.4]"
0.1534,309.4,train,Log viscosity,cP,"[1025.0, 1028.0]","[0.7, 0.3]"
0.1137,309.4,train,Log viscosity,cP,"[1025.0, 1028.0]","[0.8, 0.2]"
0.0417,309.4,train,Log viscosity,cP,"[1025.0, 1028.0]","[0.9, 0.1]"
1.8864,300.65,train,Log viscosity,cP,[1043.0],"[0.0, 1.0]"
1.8655,300.65,train,Log viscosity,cP,"[1025.0, 1043.0]","[0.1, 0.9]"
1.8225,300.65,train,Log viscosity,cP,"[1025.0, 1043.0]","[0.2, 0.8]"
1.7623,300.65,train,Log viscosity,cP,"[1025.0, 1043.0]","[0.3, 0.7]"
1.6495,300.65,train,Log viscosity,cP,"[1025.0, 1043.0]","[0.4, 0.6]"
1.5297,300.65,train,Log viscosity,cP,"[1025.0, 1043.0]","[0.5, 0.5]"
1.3864,300.65,train,Log viscosity,cP,"[1025.0, 1043.0]","[0.6, 0.4]"
1.2018,300.65,train,Log viscosity,cP,"[1025.0, 1043.0]","[0.7, 0.3]"
0.942,300.65,train,Log viscosity,cP,"[1025.0, 1043.0]","[0.8, 0.2]"
0.5585,300.65,train,Log viscosity,cP,"[1025.0, 1043.0]","[0.9, 0.1]"
-0.0981,300.65,test,Log viscosity,cP,[1025.0],"[1.0, 0.0]"
1.7933,300.65,train,Log viscosity,cP,[1044.0],"[0.0, 1.0]"
1.5298,313.15,train,Log viscosity,cP,"[1025.0, 1044.0]","[0.06, 0.94]"
1.7339,300.65,train,Log viscosity,cP,"[1025.0, 1044.0]","[0.1, 0.9]"
1.4763,313.15,train,Log viscosity,cP,"[1025.0, 1044.0]","[0.16, 0.84]"
1.6617,300.65,train,Log viscosity,cP,"[1025.0, 1044.0]","[0.2, 0.8]"
1.4149,313.15,train,Log viscosity,cP,"[1025.0, 1044.0]","[0.26, 0.74]"
1.5762,300.65,train,Log viscosity,cP,"[1025.0, 1044.0]","[0.3, 0.7]"
1.3442,313.15,train,Log viscosity,cP,"[1025.0, 1044.0]","[0.36, 0.64]"
1.479,300.65,train,Log viscosity,cP,"[1025.0, 1044.0]","[0.4, 0.6]"
1.2611,313.15,train,Log viscosity,cP,"[1025.0, 1044.0]","[0.46, 0.54]"
1.3568,300.65,train,Log viscosity,cP,"[1025.0, 1044.0]","[0.5, 0.5]"
1.1606,313.15,train,Log viscosity,cP,"[1025.0, 1044.0]","[0.56, 0.44]"
1.2104,300.65,train,Log viscosity,cP,"[1025.0, 1044.0]","[0.6, 0.4]"
1.0376,313.15,train,Log viscosity,cP,"[1025.0, 1044.0]","[0.66, 0.34]"
1.0353,300.65,train,Log viscosity,cP,"[1025.0, 1044.0]","[0.7, 0.3]"
0.8829,313.15,train,Log viscosity,cP,"[1025.0, 1044.0]","[0.76, 0.24]"
0.812,300.65,train,Log viscosity,cP,"[1025.0, 1044.0]","[0.8, 0.2]"
0.6728,313.15,train,Log viscosity,cP,"[1025.0, 1044.0]","[0.86, 0.14]"
0.497,300.65,train,Log viscosity,cP,"[1025.0, 1044.0]","[0.9, 0.1]"
0.2771,313.15,train,Log viscosity,cP,"[1025.0, 1044.0]","[0.96, 0.04]"
1.5629,300.65,train,Log viscosity,cP,[1045.0],"[0.0, 1.0]"
1.5041,300.65,train,Log viscosity,cP,"[1025.0, 1045.0]","[0.1, 0.9]"
1.2449,313.15,train,Log viscosity,cP,"[1025.0, 1045.0]","[0.16, 0.84]"
1.4416,300.65,train,Log viscosity,cP,"[1025.0, 1045.0]","[0.2, 0.8]"
1.1787,313.15,train,Log viscosity,cP,"[1025.0, 1045.0]","[0.26, 0.74]"
1.3696,300.65,train,Log viscosity,cP,"[1025.0, 1045.0]","[0.3, 0.7]"
1.1011,313.15,train,Log viscosity,cP,"[1025.0, 1045.0]","[0.36, 0.64]"
1.282,300.65,train,Log viscosity,cP,"[1025.0, 1045.0]","[0.4, 0.6]"
1.009,313.15,train,Log viscosity,cP,"[1025.0, 1045.0]","[0.46, 0.54]"
1.1725,300.65,train,Log viscosity,cP,"[1025.0, 1045.0]","[0.5, 0.5]"
0.8974,313.15,train,Log viscosity,cP,"[1025.0, 1045.0]","[0.56, 0.44]"
1.0364,300.65,train,Log viscosity,cP,"[1025.0, 1045.0]","[0.6, 0.4]"
0.7596,313.15,train,Log viscosity,cP,"[1025.0, 1045.0]","[0.66, 0.34]"
0.864,300.65,train,Log viscosity,cP,"[1025.0, 1045.0]","[0.7, 0.3]"
0.5837,313.15,train,Log viscosity,cP,"[1025.0, 1045.0]","[0.76, 0.24]"
0.6538,300.65,train,Log viscosity,cP,"[1025.0, 1045.0]","[0.8, 0.2]"
0.3479,313.15,train,Log viscosity,cP,"[1025.0, 1045.0]","[0.86, 0.14]"
0.3682,300.65,train,Log viscosity,cP,"[1025.0, 1045.0]","[0.9, 0.1]"
0.005,313.15,train,Log viscosity,cP,"[1025.0, 1045.0]","[0.96, 0.04]"
1.0709,303.15,train,Log viscosity,cP,"[1025.0, 1051.0]","[0.1, 0.9]"
1.0006,303.15,train,Log viscosity,cP,"[1025.0, 1051.0]","[0.2, 0.8]"
0.9247,303.15,train,Log viscosity,cP,"[1025.0, 1051.0]","[0.3, 0.7]"
0.8435,303.15,train,Log viscosity,cP,"[1025.0, 1051.0]","[0.4, 0.6]"
0.7528,303.15,train,Log viscosity,cP,"[1025.0, 1051.0]","[0.5, 0.5]"
0.6481,303.15,train,Log viscosity,cP,"[1025.0, 1051.0]","[0.6, 0.4]"
0.5226,303.15,train,Log viscosity,cP,"[1025.0, 1051.0]","[0.7, 0.3]"
0.3651,303.15,train,Log viscosity,cP,"[1025.0, 1051.0]","[0.8, 0.2]"
0.1624,303.15,train,Log viscosity,cP,"[1025.0, 1051.0]","[0.9, 0.1]"
1.3135,310.65,train,Log viscosity,cP,"[1025.0, 1052.0]","[0.11, 0.89]"
1.4092,310.65,train,Log viscosity,cP,"[1025.0, 1053.0]","[0.11, 0.89]"
0.4603,303.15,train,Log viscosity,cP,"[1026.0, 804.0]","[0.1, 0.9]"
0.3682,303.15,train,Log viscosity,cP,"[1026.0, 804.0]","[0.2, 0.8]"
0.2926,303.15,train,Log viscosity,cP,"[1026.0, 804.0]","[0.3, 0.7]"
0.2287,303.15,train,Log viscosity,cP,"[1026.0, 804.0]","[0.4, 0.6]"
0.1687,303.15,train,Log viscosity,cP,"[1026.0, 804.0]","[0.5, 0.5]"
0.1152,303.15,train,Log viscosity,cP,"[1026.0, 804.0]","[0.6, 0.4]"
0.0693,303.15,train,Log viscosity,cP,"[1026.0, 804.0]","[0.7, 0.3]"
0.0334,303.15,train,Log viscosity,cP,"[1026.0, 804.0]","[0.8, 0.2]"
0.0073,303.15,train,Log viscosity,cP,"[1026.0, 804.0]","[0.9, 0.1]"
0.3526,303.15,train,Log viscosity,cP,"[1026.0, 815.0]","[0.1, 0.9]"
0.2678,303.15,train,Log viscosity,cP,"[1026.0, 815.0]","[0.2, 0.8]"
0.1992,303.15,train,Log viscosity,cP,"[1026.0, 815.0]","[0.3, 0.7]"
0.141,303.15,train,Log viscosity,cP,"[1026.0, 815.0]","[0.4, 0.6]"
